timeStamp,elapsed,label,grpThreads,allThreads
1685178206441,29212,192.168.1.204 Memory,0,0
1685178206441,2172,192.168.1.204 CPU,0,0
1685178207454,29212,192.168.1.204 Memory,0,0
1685178207454,1145,192.168.1.204 CPU,0,0
1685178208467,29208,192.168.1.204 Memory,0,0
1685178208467,0,192.168.1.204 CPU,0,0
1685178209469,29207,192.168.1.204 Memory,0,0
1685178209469,400,192.168.1.204 CPU,0,0
1685178210983,29206,192.168.1.204 Memory,0,0
1685178210983,5100,192.168.1.204 CPU,0,0
1685178211983,29205,192.168.1.204 Memory,0,0
1685178211983,39664,192.168.1.204 CPU,0,0
1685178212985,29189,192.168.1.204 Memory,0,0
1685178212985,98394,192.168.1.204 CPU,0,0
1685178213988,29361,192.168.1.204 Memory,0,0
1685178213988,97740,192.168.1.204 CPU,0,0
1685178214994,29554,192.168.1.204 Memory,0,0
1685178214994,98461,192.168.1.204 CPU,0,0
1685178216009,29595,192.168.1.204 Memory,0,0
1685178216009,99230,192.168.1.204 CPU,0,0
1685178217016,29711,192.168.1.204 Memory,0,0
1685178217016,99607,192.168.1.204 CPU,0,0
1685178218028,30048,192.168.1.204 Memory,0,0
1685178218028,91174,192.168.1.204 CPU,0,0
1685178219031,30041,192.168.1.204 Memory,0,0
1685178219031,92549,192.168.1.204 CPU,0,0
1685178220035,30114,192.168.1.204 Memory,0,0
1685178220035,73515,192.168.1.204 CPU,0,0
1685178221042,30206,192.168.1.204 Memory,0,0
1685178221042,55857,192.168.1.204 CPU,0,0
