timeStamp,elapsed,label,grpThreads,allThreads
1685178309788,30885,192.168.1.204 Memory,0,0
1685178309788,1314,192.168.1.204 CPU,0,0
1685178310803,30884,192.168.1.204 Memory,0,0
1685178310803,775,192.168.1.204 CPU,0,0
1685178311815,30884,192.168.1.204 Memory,0,0
1685178311815,803,192.168.1.204 CPU,0,0
1685178312827,30884,192.168.1.204 Memory,0,0
1685178312827,5453,192.168.1.204 CPU,0,0
1685178313828,30904,192.168.1.204 Memory,0,0
1685178313828,18276,192.168.1.204 CPU,0,0
1685178314830,31151,192.168.1.204 Memory,0,0
1685178314830,57114,192.168.1.204 CPU,0,0
1685178315842,31639,192.168.1.204 Memory,0,0
1685178315842,64008,192.168.1.204 CPU,0,0
1685178316854,31996,192.168.1.204 Memory,0,0
1685178316854,71952,192.168.1.204 CPU,0,0
1685178317865,32368,192.168.1.204 Memory,0,0
1685178317865,86070,192.168.1.204 CPU,0,0
1685178318879,32461,192.168.1.204 Memory,0,0
1685178318879,78576,192.168.1.204 CPU,0,0
1685178319880,32479,192.168.1.204 Memory,0,0
1685178319880,85458,192.168.1.204 CPU,0,0
1685178320888,32690,192.168.1.204 Memory,0,0
1685178320888,81364,192.168.1.204 CPU,0,0
1685178321896,32680,192.168.1.204 Memory,0,0
1685178321896,60257,192.168.1.204 CPU,0,0
1685178322911,33134,192.168.1.204 Memory,0,0
1685178322911,69328,192.168.1.204 CPU,0,0
