timeStamp,elapsed,label,grpThreads,allThreads
1685178170328,28521,192.168.1.204 Memory,0,0
1685178170328,5440,192.168.1.204 CPU,0,0
1685178171328,28522,192.168.1.204 Memory,0,0
1685178171328,401,192.168.1.204 CPU,0,0
1685178172338,28520,192.168.1.204 Memory,0,0
1685178172338,1199,192.168.1.204 CPU,0,0
1685178173353,28520,192.168.1.204 Memory,0,0
1685178173353,373,192.168.1.204 CPU,0,0
1685178174385,28517,192.168.1.204 Memory,0,0
1685178174385,3837,192.168.1.204 CPU,0,0
1685178175406,28523,192.168.1.204 Memory,0,0
1685178175406,56656,192.168.1.204 CPU,0,0
1685178176419,28478,192.168.1.204 Memory,0,0
1685178176419,78974,192.168.1.204 CPU,0,0
1685178177433,28460,192.168.1.204 Memory,0,0
1685178177433,93821,192.168.1.204 CPU,0,0
1685178178448,28481,192.168.1.204 Memory,0,0
1685178178448,98143,192.168.1.204 CPU,0,0
1685178179448,28736,192.168.1.204 Memory,0,0
1685178179448,99596,192.168.1.204 CPU,0,0
1685178180463,28871,192.168.1.204 Memory,0,0
1685178180463,99606,192.168.1.204 CPU,0,0
1685178181503,28954,192.168.1.204 Memory,0,0
1685178181503,99276,192.168.1.204 CPU,0,0
1685178182513,29050,192.168.1.204 Memory,0,0
1685178182514,98026,192.168.1.204 CPU,0,0
1685178183526,29289,192.168.1.204 Memory,0,0
1685178183526,98418,192.168.1.204 CPU,0,0
