timeStamp,elapsed,label,grpThreads,allThreads
1685178784276,34289,192.168.1.204 Memory,0,0
1685178784276,651,192.168.1.204 CPU,0,0
1685178785285,34288,192.168.1.204 Memory,0,0
1685178785285,375,192.168.1.204 CPU,0,0
1685178786297,34288,192.168.1.204 Memory,0,0
1685178786297,400,192.168.1.204 CPU,0,0
1685178787297,34288,192.168.1.204 Memory,0,0
1685178787297,1125,192.168.1.204 CPU,0,0
1685178788498,34288,192.168.1.204 Memory,0,0
1685178788498,7395,192.168.1.204 CPU,0,0
1685178789515,34337,192.168.1.204 Memory,0,0
1685178789515,64112,192.168.1.204 CPU,0,0
1685178790527,34426,192.168.1.204 Memory,0,0
1685178790527,58685,192.168.1.204 CPU,0,0
1685178791536,34467,192.168.1.204 Memory,0,0
1685178791536,48628,192.168.1.204 CPU,0,0
1685178792541,34466,192.168.1.204 Memory,0,0
1685178792541,49839,192.168.1.204 CPU,0,0
1685178793554,34464,192.168.1.204 Memory,0,0
1685178793554,53756,192.168.1.204 CPU,0,0
1685178794568,34467,192.168.1.204 Memory,0,0
1685178794568,54381,192.168.1.204 CPU,0,0
1685178795582,34466,192.168.1.204 Memory,0,0
1685178795582,62028,192.168.1.204 CPU,0,0
1685178796592,34466,192.168.1.204 Memory,0,0
1685178796592,60853,192.168.1.204 CPU,0,0
1685178797606,34607,192.168.1.204 Memory,0,0
1685178797606,61446,192.168.1.204 CPU,0,0
