timeStamp,elapsed,label,grpThreads,allThreads
1685184303638,32433,192.168.1.204 Memory,0,0
1685184303638,3768,192.168.1.204 CPU,0,0
1685184304646,32430,192.168.1.204 Memory,0,0
1685184304646,778,192.168.1.204 CPU,0,0
1685184305660,32429,192.168.1.204 Memory,0,0
1685184305660,398,192.168.1.204 CPU,0,0
1685184306670,32428,192.168.1.204 Memory,0,0
1685184306670,1165,192.168.1.204 CPU,0,0
1685184307675,32427,192.168.1.204 Memory,0,0
1685184307675,1556,192.168.1.204 CPU,0,0
1685184308728,32426,192.168.1.204 Memory,0,0
1685184308728,13569,192.168.1.204 CPU,0,0
1685184311296,32422,192.168.1.204 Memory,0,0
1685184311296,31133,192.168.1.204 CPU,0,0
1685184312310,32548,192.168.1.204 Memory,0,0
1685184312310,73273,192.168.1.204 CPU,0,0
1685184313321,33483,192.168.1.204 Memory,0,0
1685184313321,83128,192.168.1.204 CPU,0,0
1685184314336,34637,192.168.1.204 Memory,0,0
1685184314336,91363,192.168.1.204 CPU,0,0
1685184315348,35038,192.168.1.204 Memory,0,0
1685184315348,96140,192.168.1.204 CPU,0,0
1685184316353,35554,192.168.1.204 Memory,0,0
1685184316353,83640,192.168.1.204 CPU,0,0
1685184317382,36457,192.168.1.204 Memory,0,0
1685184317384,88693,192.168.1.204 CPU,0,0
1685184318384,33970,192.168.1.204 Memory,0,0
1685184318384,90440,192.168.1.204 CPU,0,0
1685184319388,34578,192.168.1.204 Memory,0,0
1685184319388,97467,192.168.1.204 CPU,0,0
1685184320390,35301,192.168.1.204 Memory,0,0
1685184320390,92659,192.168.1.204 CPU,0,0
1685184321401,36114,192.168.1.204 Memory,0,0
1685184321401,63169,192.168.1.204 CPU,0,0
1685184322414,34464,192.168.1.204 Memory,0,0
1685184322414,16334,192.168.1.204 CPU,0,0
1685184323420,34467,192.168.1.204 Memory,0,0
1685184323420,30921,192.168.1.204 CPU,0,0
1685184324432,34525,192.168.1.204 Memory,0,0
1685184324432,9715,192.168.1.204 CPU,0,0
1685184325442,34334,192.168.1.204 Memory,0,0
1685184325442,2349,192.168.1.204 CPU,0,0
1685184326450,34175,192.168.1.204 Memory,0,0
1685184326450,1574,192.168.1.204 CPU,0,0
1685184327458,34034,192.168.1.204 Memory,0,0
1685184327458,1950,192.168.1.204 CPU,0,0
1685184328467,34046,192.168.1.204 Memory,0,0
1685184328467,375,192.168.1.204 CPU,0,0
