timeStamp,elapsed,label,grpThreads,allThreads
1685178847527,35171,192.168.1.204 Memory,0,0
1685178847527,1273,192.168.1.204 CPU,0,0
1685178848528,35170,192.168.1.204 Memory,0,0
1685178848528,803,192.168.1.204 CPU,0,0
1685178849541,35170,192.168.1.204 Memory,0,0
1685178849541,0,192.168.1.204 CPU,0,0
1685178850554,35170,192.168.1.204 Memory,0,0
1685178850554,1150,192.168.1.204 CPU,0,0
1685178851774,35169,192.168.1.204 Memory,0,0
1685178851774,4323,192.168.1.204 CPU,0,0
1685178853460,35168,192.168.1.204 Memory,0,0
1685178853460,8567,192.168.1.204 CPU,0,0
1685178854473,35164,192.168.1.204 Memory,0,0
1685178854473,8941,192.168.1.204 CPU,0,0
1685178855484,35521,192.168.1.204 Memory,0,0
1685178855484,61774,192.168.1.204 CPU,0,0
1685178856494,36508,192.168.1.204 Memory,0,0
1685178856494,56694,192.168.1.204 CPU,0,0
1685178857509,36390,192.168.1.204 Memory,0,0
1685178857509,55912,192.168.1.204 CPU,0,0
1685178858511,36489,192.168.1.204 Memory,0,0
1685178858511,40914,192.168.1.204 CPU,0,0
1685178859521,35986,192.168.1.204 Memory,0,0
1685178859521,56469,192.168.1.204 CPU,0,0
1685178860532,36502,192.168.1.204 Memory,0,0
1685178860532,57909,192.168.1.204 CPU,0,0
1685178861545,36205,192.168.1.204 Memory,0,0
1685178861545,44980,192.168.1.204 CPU,0,0
1685178862569,36514,192.168.1.204 Memory,0,0
1685178862569,76219,192.168.1.204 CPU,0,0
