timeStamp,elapsed,label,grpThreads,allThreads
1685178056233,28332,192.168.1.204 Memory,0,0
1685178056233,1394,192.168.1.204 CPU,0,0
1685178057245,28331,192.168.1.204 Memory,0,0
1685178057245,763,192.168.1.204 CPU,0,0
1685178058254,28331,192.168.1.204 Memory,0,0
1685178058254,401,192.168.1.204 CPU,0,0
1685178059261,28332,192.168.1.204 Memory,0,0
1685178059261,0,192.168.1.204 CPU,0,0
1685178060262,28331,192.168.1.204 Memory,0,0
1685178060262,401,192.168.1.204 CPU,0,0
1685178061264,28490,192.168.1.204 Memory,0,0
1685178061264,39676,192.168.1.204 CPU,0,0
1685178062273,28518,192.168.1.204 Memory,0,0
1685178062273,74618,192.168.1.204 CPU,0,0
1685178063284,28526,192.168.1.204 Memory,0,0
1685178063284,76900,192.168.1.204 CPU,0,0
1685178064294,28533,192.168.1.204 Memory,0,0
1685178064294,80154,192.168.1.204 CPU,0,0
1685178065307,28381,192.168.1.204 Memory,0,0
1685178065307,88011,192.168.1.204 CPU,0,0
1685178066320,28380,192.168.1.204 Memory,0,0
1685178066320,90748,192.168.1.204 CPU,0,0
1685178067331,27805,192.168.1.204 Memory,0,0
1685178067331,84346,192.168.1.204 CPU,0,0
1685178068343,27800,192.168.1.204 Memory,0,0
1685178068343,81714,192.168.1.204 CPU,0,0
1685178069354,27411,192.168.1.204 Memory,0,0
1685178069354,83220,192.168.1.204 CPU,0,0
