timeStamp,elapsed,label,grpThreads,allThreads
1685178383840,30901,192.168.1.204 Memory,0,0
1685178383842,7349,192.168.1.204 CPU,0,0
1685178384855,30832,192.168.1.204 Memory,0,0
1685178384855,399,192.168.1.204 CPU,0,0
1685178385867,30771,192.168.1.204 Memory,0,0
1685178385867,1550,192.168.1.204 CPU,0,0
1685178386880,30771,192.168.1.204 Memory,0,0
1685178386880,1927,192.168.1.204 CPU,0,0
1685178387890,30722,192.168.1.204 Memory,0,0
1685178387890,8563,192.168.1.204 CPU,0,0
1685178388906,31252,192.168.1.204 Memory,0,0
1685178388906,80490,192.168.1.204 CPU,0,0
1685178389920,31750,192.168.1.204 Memory,0,0
1685178389920,93404,192.168.1.204 CPU,0,0
1685178390923,32420,192.168.1.204 Memory,0,0
1685178390923,84811,192.168.1.204 CPU,0,0
1685178391936,32891,192.168.1.204 Memory,0,0
1685178391936,92217,192.168.1.204 CPU,0,0
1685178392973,31752,192.168.1.204 Memory,0,0
1685178392973,80444,192.168.1.204 CPU,0,0
1685178393978,32316,192.168.1.204 Memory,0,0
1685178393978,89978,192.168.1.204 CPU,0,0
1685178394981,32998,192.168.1.204 Memory,0,0
1685178394981,89200,192.168.1.204 CPU,0,0
1685178395995,32652,192.168.1.204 Memory,0,0
1685178395995,88263,192.168.1.204 CPU,0,0
1685178397008,33037,192.168.1.204 Memory,0,0
1685178397008,96477,192.168.1.204 CPU,0,0
