timeStamp,elapsed,label,grpThreads,allThreads
1685184358361,33073,192.168.1.204 Memory,0,0
1685184358362,923,192.168.1.204 CPU,0,0
1685184359362,33067,192.168.1.204 Memory,0,0
1685184359362,401,192.168.1.204 CPU,0,0
1685184360374,33067,192.168.1.204 Memory,0,0
1685184360374,400,192.168.1.204 CPU,0,0
1685184361388,33062,192.168.1.204 Memory,0,0
1685184361388,1942,192.168.1.204 CPU,0,0
1685184362673,33062,192.168.1.204 Memory,0,0
1685184362673,13858,192.168.1.204 CPU,0,0
1685184366709,33055,192.168.1.204 Memory,0,0
1685184366709,10181,192.168.1.204 CPU,0,0
1685184367709,33109,192.168.1.204 Memory,0,0
1685184367709,68161,192.168.1.204 CPU,0,0
1685184368711,35385,192.168.1.204 Memory,0,0
1685184368711,77212,192.168.1.204 CPU,0,0
1685184369723,35930,192.168.1.204 Memory,0,0
1685184369723,49825,192.168.1.204 CPU,0,0
1685184370729,36150,192.168.1.204 Memory,0,0
1685184370729,46117,192.168.1.204 CPU,0,0
1685184371738,36194,192.168.1.204 Memory,0,0
1685184371738,54083,192.168.1.204 CPU,0,0
1685184372752,36360,192.168.1.204 Memory,0,0
1685184372752,49049,192.168.1.204 CPU,0,0
1685184373765,36224,192.168.1.204 Memory,0,0
1685184373765,45778,192.168.1.204 CPU,0,0
1685184374778,36070,192.168.1.204 Memory,0,0
1685184374778,51883,192.168.1.204 CPU,0,0
1685184375790,35888,192.168.1.204 Memory,0,0
1685184375790,63371,192.168.1.204 CPU,0,0
