timeStamp,elapsed,label,grpThreads,allThreads
1685178758627,34234,192.168.1.204 Memory,0,0
1685178758627,544,192.168.1.204 CPU,0,0
1685178759641,34234,192.168.1.204 Memory,0,0
1685178759641,1170,192.168.1.204 CPU,0,0
1685178760655,34234,192.168.1.204 Memory,0,0
1685178760655,799,192.168.1.204 CPU,0,0
1685178761669,34234,192.168.1.204 Memory,0,0
1685178761669,1513,192.168.1.204 CPU,0,0
1685178762891,34234,192.168.1.204 Memory,0,0
1685178762891,1170,192.168.1.204 CPU,0,0
1685178763906,34233,192.168.1.204 Memory,0,0
1685178763906,10493,192.168.1.204 CPU,0,0
1685178764911,34274,192.168.1.204 Memory,0,0
1685178764911,44654,192.168.1.204 CPU,0,0
1685178765919,34287,192.168.1.204 Memory,0,0
1685178765919,59401,192.168.1.204 CPU,0,0
1685178766928,34295,192.168.1.204 Memory,0,0
1685178766928,47496,192.168.1.204 CPU,0,0
1685178767930,34303,192.168.1.204 Memory,0,0
1685178767930,60222,192.168.1.204 CPU,0,0
1685178768931,34309,192.168.1.204 Memory,0,0
1685178768931,58745,192.168.1.204 CPU,0,0
1685178769936,34293,192.168.1.204 Memory,0,0
1685178769936,60155,192.168.1.204 CPU,0,0
1685178770947,34293,192.168.1.204 Memory,0,0
1685178770947,54819,192.168.1.204 CPU,0,0
1685178771949,34292,192.168.1.204 Memory,0,0
1685178771949,57738,192.168.1.204 CPU,0,0
