timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685178003429,27461,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178003429,2955,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178004434,27460,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178004434,1199,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178005442,27460,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178005442,398,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178006451,27460,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178006451,400,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178007453,27460,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178007453,765,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178008475,27471,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178008475,8556,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178009486,27515,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178009486,56744,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178010503,27607,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178010503,62655,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178011513,27635,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178011513,78206,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178012526,27636,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178012526,71563,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178013535,27637,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178013535,68390,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178014537,27634,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178014537,83169,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178015543,27637,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178015543,88106,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178016556,27671,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178016556,74248,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178017560,27830,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178017560,82585,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178018572,27836,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178018572,32192,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178019577,27835,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178019577,18601,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685178020587,27834,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685178020587,18765,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
