timeStamp,elapsed,label,grpThreads,allThreads
1685178625267,34615,192.168.1.204 Memory,0,0
1685178625267,3307,192.168.1.204 CPU,0,0
1685178626276,34588,192.168.1.204 Memory,0,0
1685178626276,800,192.168.1.204 CPU,0,0
1685178627290,34556,192.168.1.204 Memory,0,0
1685178627290,750,192.168.1.204 CPU,0,0
1685178628303,34556,192.168.1.204 Memory,0,0
1685178628303,799,192.168.1.204 CPU,0,0
1685178629304,34535,192.168.1.204 Memory,0,0
1685178629304,6228,192.168.1.204 CPU,0,0
1685178630417,34560,192.168.1.204 Memory,0,0
1685178630417,29955,192.168.1.204 CPU,0,0
1685178631439,35006,192.168.1.204 Memory,0,0
1685178631439,90802,192.168.1.204 CPU,0,0
1685178632448,35854,192.168.1.204 Memory,0,0
1685178632448,93404,192.168.1.204 CPU,0,0
1685178633457,36580,192.168.1.204 Memory,0,0
1685178633457,86638,192.168.1.204 CPU,0,0
1685178634468,36260,192.168.1.204 Memory,0,0
1685178634469,87027,192.168.1.204 CPU,0,0
1685178635482,37410,192.168.1.204 Memory,0,0
1685178635482,95470,192.168.1.204 CPU,0,0
1685178636547,37065,192.168.1.204 Memory,0,0
1685178636547,69586,192.168.1.204 CPU,0,0
1685178637552,37482,192.168.1.204 Memory,0,0
1685178637552,86176,192.168.1.204 CPU,0,0
1685178638567,37423,192.168.1.204 Memory,0,0
1685178638567,82204,192.168.1.204 CPU,0,0
1685178639582,35946,192.168.1.204 Memory,0,0
1685178639582,30769,192.168.1.204 CPU,0,0
1685178640595,36778,192.168.1.204 Memory,0,0
1685178640595,91452,192.168.1.204 CPU,0,0
