timeStamp,elapsed,label,grpThreads,allThreads
1685176975261,32453,192.168.1.204 Memory,0,0
1685176975261,946,192.168.1.204 CPU,0,0
1685176976271,32453,192.168.1.204 Memory,0,0
1685176976271,1556,192.168.1.204 CPU,0,0
1685176977278,32452,192.168.1.204 Memory,0,0
1685176977278,1145,192.168.1.204 CPU,0,0
1685176978287,32452,192.168.1.204 Memory,0,0
1685176978287,1550,192.168.1.204 CPU,0,0
1685176979291,32451,192.168.1.204 Memory,0,0
1685176979292,1179,192.168.1.204 CPU,0,0
1685176980295,32113,192.168.1.204 Memory,0,0
1685176980295,40312,192.168.1.204 CPU,0,0
1685176981298,32285,192.168.1.204 Memory,0,0
1685176981298,68336,192.168.1.204 CPU,0,0
1685176982309,30676,192.168.1.204 Memory,0,0
1685176982309,83686,192.168.1.204 CPU,0,0
1685176983310,31033,192.168.1.204 Memory,0,0
1685176983310,82147,192.168.1.204 CPU,0,0
1685176984319,31529,192.168.1.204 Memory,0,0
1685176984319,83211,192.168.1.204 CPU,0,0
1685176985332,31784,192.168.1.204 Memory,0,0
1685176985332,82323,192.168.1.204 CPU,0,0
1685176986338,32057,192.168.1.204 Memory,0,0
1685176986338,88433,192.168.1.204 CPU,0,0
1685176987347,32167,192.168.1.204 Memory,0,0
1685176987347,83829,192.168.1.204 CPU,0,0
1685176988356,32649,192.168.1.204 Memory,0,0
1685176988356,75775,192.168.1.204 CPU,0,0
