timeStamp,elapsed,label,grpThreads,allThreads
1685177429337,31682,192.168.1.204 Memory,0,0
1685177429337,53318,192.168.1.204 CPU,0,0
1685177430349,31654,192.168.1.204 Memory,0,0
1685177430349,51937,192.168.1.204 CPU,0,0
1685177431358,31622,192.168.1.204 Memory,0,0
1685177431358,53148,192.168.1.204 CPU,0,0
1685177432366,31628,192.168.1.204 Memory,0,0
1685177432366,51537,192.168.1.204 CPU,0,0
1685177433558,31603,192.168.1.204 Memory,0,0
1685177433558,55863,192.168.1.204 CPU,0,0
1685177434559,31795,192.168.1.204 Memory,0,0
1685177434559,88063,192.168.1.204 CPU,0,0
1685177435562,31870,192.168.1.204 Memory,0,0
1685177435562,99203,192.168.1.204 CPU,0,0
1685177436576,31876,192.168.1.204 Memory,0,0
1685177436576,100000,192.168.1.204 CPU,0,0
1685177437585,31767,192.168.1.204 Memory,0,0
1685177437585,98888,192.168.1.204 CPU,0,0
1685177438599,31842,192.168.1.204 Memory,0,0
1685177438599,99596,192.168.1.204 CPU,0,0
1685177439608,31729,192.168.1.204 Memory,0,0
1685177439608,98508,192.168.1.204 CPU,0,0
1685177440620,31771,192.168.1.204 Memory,0,0
1685177440620,98860,192.168.1.204 CPU,0,0
1685177441632,31791,192.168.1.204 Memory,0,0
1685177441632,98871,192.168.1.204 CPU,0,0
1685177442646,31595,192.168.1.204 Memory,0,0
1685177442646,99215,192.168.1.204 CPU,0,0
