timeStamp,elapsed,label,grpThreads,allThreads
1685176649517,30492,192.168.1.204 Memory,0,0
1685176649517,670,192.168.1.204 CPU,0,0
1685176650525,30476,192.168.1.204 Memory,0,0
1685176650525,2725,192.168.1.204 CPU,0,0
1685176651535,30472,192.168.1.204 Memory,0,0
1685176651535,398,192.168.1.204 CPU,0,0
1685176652546,30472,192.168.1.204 Memory,0,0
1685176652546,781,192.168.1.204 CPU,0,0
1685176653585,30472,192.168.1.204 Memory,0,0
1685176653585,2315,192.168.1.204 CPU,0,0
1685176654593,29500,192.168.1.204 Memory,0,0
1685176654593,61717,192.168.1.204 CPU,0,0
1685176655593,29839,192.168.1.204 Memory,0,0
1685176655593,85550,192.168.1.204 CPU,0,0
1685176656605,30143,192.168.1.204 Memory,0,0
1685176656605,88015,192.168.1.204 CPU,0,0
1685176657617,30251,192.168.1.204 Memory,0,0
1685176657617,84106,192.168.1.204 CPU,0,0
1685176658628,30247,192.168.1.204 Memory,0,0
1685176658628,93351,192.168.1.204 CPU,0,0
1685176659640,30211,192.168.1.204 Memory,0,0
1685176659640,95534,192.168.1.204 CPU,0,0
1685176660653,30724,192.168.1.204 Memory,0,0
1685176660653,95306,192.168.1.204 CPU,0,0
1685176661657,30752,192.168.1.204 Memory,0,0
1685176661657,92345,192.168.1.204 CPU,0,0
1685176662671,30770,192.168.1.204 Memory,0,0
1685176662671,94568,192.168.1.204 CPU,0,0
