timeStamp,elapsed,label,grpThreads,allThreads
1685176920326,33284,192.168.1.204 Memory,0,0
1685176920326,1300,192.168.1.204 CPU,0,0
1685176921337,33283,192.168.1.204 Memory,0,0
1685176921337,0,192.168.1.204 CPU,0,0
1685176922352,33283,192.168.1.204 Memory,0,0
1685176922352,0,192.168.1.204 CPU,0,0
1685176923364,33283,192.168.1.204 Memory,0,0
1685176923364,399,192.168.1.204 CPU,0,0
1685176924491,33283,192.168.1.204 Memory,0,0
1685176924491,1204,192.168.1.204 CPU,0,0
1685176925519,32273,192.168.1.204 Memory,0,0
1685176925519,13526,192.168.1.204 CPU,0,0
1685176926528,31199,192.168.1.204 Memory,0,0
1685176926528,55641,192.168.1.204 CPU,0,0
1685176927529,32739,192.168.1.204 Memory,0,0
1685176927529,99227,192.168.1.204 CPU,0,0
1685176928541,32264,192.168.1.204 Memory,0,0
1685176928541,99600,192.168.1.204 CPU,0,0
1685176929552,32405,192.168.1.204 Memory,0,0
1685176929552,89237,192.168.1.204 CPU,0,0
1685176930566,32315,192.168.1.204 Memory,0,0
1685176930566,99237,192.168.1.204 CPU,0,0
1685176931574,32390,192.168.1.204 Memory,0,0
1685176931574,98834,192.168.1.204 CPU,0,0
1685176932585,32514,192.168.1.204 Memory,0,0
1685176932585,99606,192.168.1.204 CPU,0,0
1685176933595,32492,192.168.1.204 Memory,0,0
1685176933595,98842,192.168.1.204 CPU,0,0
1685176934608,32610,192.168.1.204 Memory,0,0
1685176934608,98848,192.168.1.204 CPU,0,0
1685176935612,32560,192.168.1.204 Memory,0,0
1685176935612,99630,192.168.1.204 CPU,0,0
1685176936614,32718,192.168.1.204 Memory,0,0
1685176936614,69895,192.168.1.204 CPU,0,0
1685176937619,32718,192.168.1.204 Memory,0,0
1685176937619,11597,192.168.1.204 CPU,0,0
1685176938626,32718,192.168.1.204 Memory,0,0
1685176938626,17195,192.168.1.204 CPU,0,0
1685176939635,32718,192.168.1.204 Memory,0,0
1685176939635,3525,192.168.1.204 CPU,0,0
1685176940645,32718,192.168.1.204 Memory,0,0
1685176940645,1550,192.168.1.204 CPU,0,0
1685176941657,32720,192.168.1.204 Memory,0,0
1685176941657,775,192.168.1.204 CPU,0,0
