timeStamp,elapsed,label,grpThreads,allThreads
1685183788331,30292,192.168.1.204 Memory,0,0
1685183788331,932,192.168.1.204 CPU,0,0
1685183789337,30292,192.168.1.204 Memory,0,0
1685183789337,1195,192.168.1.204 CPU,0,0
1685183790348,30292,192.168.1.204 Memory,0,0
1685183790348,806,192.168.1.204 CPU,0,0
1685183791356,30292,192.168.1.204 Memory,0,0
1685183791356,1141,192.168.1.204 CPU,0,0
1685183792637,29064,192.168.1.204 Memory,0,0
1685183792637,22663,192.168.1.204 CPU,0,0
1685183793776,29268,192.168.1.204 Memory,0,0
1685183793777,51710,192.168.1.204 CPU,0,0
1685183794790,30140,192.168.1.204 Memory,0,0
1685183794790,99169,192.168.1.204 CPU,0,0
1685183795804,31156,192.168.1.204 Memory,0,0
1685183795804,100000,192.168.1.204 CPU,0,0
1685183796807,32112,192.168.1.204 Memory,0,0
1685183796807,99215,192.168.1.204 CPU,0,0
1685183797810,32546,192.168.1.204 Memory,0,0
1685183797810,98854,192.168.1.204 CPU,0,0
1685183798811,31794,192.168.1.204 Memory,0,0
1685183798811,99215,192.168.1.204 CPU,0,0
1685183799821,31520,192.168.1.204 Memory,0,0
1685183799821,98842,192.168.1.204 CPU,0,0
1685183800832,31501,192.168.1.204 Memory,0,0
1685183800833,100000,192.168.1.204 CPU,0,0
1685183801847,31483,192.168.1.204 Memory,0,0
1685183801847,99245,192.168.1.204 CPU,0,0
1685183802858,31616,192.168.1.204 Memory,0,0
1685183802858,100000,192.168.1.204 CPU,0,0
1685183803871,31677,192.168.1.204 Memory,0,0
1685183803871,98478,192.168.1.204 CPU,0,0
1685183804883,31802,192.168.1.204 Memory,0,0
1685183804883,98825,192.168.1.204 CPU,0,0
1685183805897,31855,192.168.1.204 Memory,0,0
1685183805897,100000,192.168.1.204 CPU,0,0
1685183806910,31913,192.168.1.204 Memory,0,0
1685183806910,32793,192.168.1.204 CPU,0,0
1685183807918,31914,192.168.1.204 Memory,0,0
1685183807918,17281,192.168.1.204 CPU,0,0
1685183808933,31913,192.168.1.204 Memory,0,0
1685183808933,20937,192.168.1.204 CPU,0,0
1685183809937,31913,192.168.1.204 Memory,0,0
1685183809937,806,192.168.1.204 CPU,0,0
1685183810951,31914,192.168.1.204 Memory,0,0
1685183810951,11659,192.168.1.204 CPU,0,0
1685183811960,31915,192.168.1.204 Memory,0,0
1685183811960,25400,192.168.1.204 CPU,0,0
