timeStamp,elapsed,label,grpThreads,allThreads
1685177503594,31593,192.168.1.204 Memory,0,0
1685177503594,5938,192.168.1.204 CPU,0,0
1685177504608,31593,192.168.1.204 Memory,0,0
1685177504608,1174,192.168.1.204 CPU,0,0
1685177505619,31592,192.168.1.204 Memory,0,0
1685177505619,0,192.168.1.204 CPU,0,0
1685177506634,31592,192.168.1.204 Memory,0,0
1685177506634,0,192.168.1.204 CPU,0,0
1685177508037,31502,192.168.1.204 Memory,0,0
1685177508037,10507,192.168.1.204 CPU,0,0
1685177509043,32905,192.168.1.204 Memory,0,0
1685177509043,81849,192.168.1.204 CPU,0,0
1685177510051,33291,192.168.1.204 Memory,0,0
1685177510051,92554,192.168.1.204 CPU,0,0
1685177511056,32842,192.168.1.204 Memory,0,0
1685177511056,86607,192.168.1.204 CPU,0,0
1685177512058,32981,192.168.1.204 Memory,0,0
1685177512058,92421,192.168.1.204 CPU,0,0
1685177513071,32760,192.168.1.204 Memory,0,0
1685177513071,94151,192.168.1.204 CPU,0,0
1685177514075,33021,192.168.1.204 Memory,0,0
1685177514075,98569,192.168.1.204 CPU,0,0
1685177515089,32901,192.168.1.204 Memory,0,0
1685177515089,98792,192.168.1.204 CPU,0,0
1685177516092,32899,192.168.1.204 Memory,0,0
1685177516092,100000,192.168.1.204 CPU,0,0
1685177517104,33257,192.168.1.204 Memory,0,0
1685177517104,98801,192.168.1.204 CPU,0,0
