timeStamp,elapsed,label,grpThreads,allThreads
1685177346074,32646,192.168.1.204 Memory,0,0
1685177346074,31416,192.168.1.204 CPU,0,0
1685177347078,32664,192.168.1.204 Memory,0,0
1685177347078,51562,192.168.1.204 CPU,0,0
1685177348092,32632,192.168.1.204 Memory,0,0
1685177348092,51574,192.168.1.204 CPU,0,0
1685177349102,32632,192.168.1.204 Memory,0,0
1685177349102,51125,192.168.1.204 CPU,0,0
1685177350109,32756,192.168.1.204 Memory,0,0
1685177350110,51975,192.168.1.204 CPU,0,0
1685177351119,32320,192.168.1.204 Memory,0,0
1685177351119,89138,192.168.1.204 CPU,0,0
1685177352134,32537,192.168.1.204 Memory,0,0
1685177352134,97293,192.168.1.204 CPU,0,0
1685177353146,32321,192.168.1.204 Memory,0,0
1685177353146,98056,192.168.1.204 CPU,0,0
1685177354153,32342,192.168.1.204 Memory,0,0
1685177354153,91449,192.168.1.204 CPU,0,0
1685177355166,32342,192.168.1.204 Memory,0,0
1685177355166,99632,192.168.1.204 CPU,0,0
1685177356179,32057,192.168.1.204 Memory,0,0
1685177356179,96544,192.168.1.204 CPU,0,0
1685177357188,32086,192.168.1.204 Memory,0,0
1685177357188,97351,192.168.1.204 CPU,0,0
1685177358196,32164,192.168.1.204 Memory,0,0
1685177358196,99230,192.168.1.204 CPU,0,0
1685177359209,32358,192.168.1.204 Memory,0,0
1685177359209,96875,192.168.1.204 CPU,0,0
