timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685177477678,955,HTTP Request,200,OK,TaskDownload 1-33,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,947,0,917
1685177477680,953,HTTP Request,200,OK,TaskDownload 1-72,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,944,0,852
1685177477672,961,HTTP Request,200,OK,TaskDownload 1-124,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,953,0,872
1685177477677,957,HTTP Request,200,OK,TaskDownload 1-63,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,948,0,867
1685177477673,983,HTTP Request,200,OK,TaskDownload 1-177,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,972,0,872
1685177477676,980,HTTP Request,200,OK,TaskDownload 1-79,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,969,0,920
1685177477676,983,HTTP Request,200,OK,TaskDownload 1-105,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,974,0,923
1685177477677,982,HTTP Request,200,OK,TaskDownload 1-186,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,973,0,869
1685177477671,988,HTTP Request,200,OK,TaskDownload 1-135,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,979,0,869
1685177477679,982,HTTP Request,200,OK,TaskDownload 1-128,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,973,0,865
1685177477682,1053,HTTP Request,200,OK,TaskDownload 1-80,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,982,0,868
1685177477682,1057,HTTP Request,200,OK,TaskDownload 1-223,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,982,0,919
1685177477673,1083,HTTP Request,200,OK,TaskDownload 1-181,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1014,0,878
1685177477673,1086,HTTP Request,200,OK,TaskDownload 1-216,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1014,0,873
1685177477674,1095,HTTP Request,200,OK,TaskDownload 1-139,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1019,0,877
1685177477675,1094,HTTP Request,200,OK,TaskDownload 1-58,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1017,0,876
1685177477676,1094,HTTP Request,200,OK,TaskDownload 1-53,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1017,0,880
1685177477682,1088,HTTP Request,200,OK,TaskDownload 1-236,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1011,0,922
1685177477682,1090,HTTP Request,200,OK,TaskDownload 1-164,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1011,0,924
1685177477680,1095,HTTP Request,200,OK,TaskDownload 1-240,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1014,0,888
1685177477679,1097,HTTP Request,200,OK,TaskDownload 1-45,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1015,0,928
1685177477674,1102,HTTP Request,200,OK,TaskDownload 1-23,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1021,0,896
1685177477672,1105,HTTP Request,200,OK,TaskDownload 1-147,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1065,0,943
1685177477680,1099,HTTP Request,200,OK,TaskDownload 1-40,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1014,0,889
1685177477675,1109,HTTP Request,200,OK,TaskDownload 1-130,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1021,0,895
1685177477679,1106,HTTP Request,200,OK,TaskDownload 1-221,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1018,0,892
1685177477678,1117,HTTP Request,200,OK,TaskDownload 1-15,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1023,0,896
1685177477682,1121,HTTP Request,200,OK,TaskDownload 1-95,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1019,0,890
1685177477673,1156,HTTP Request,200,OK,TaskDownload 1-30,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1036,0,907
1685177477677,1153,HTTP Request,200,OK,TaskDownload 1-176,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1032,0,880
1685177477676,1157,HTTP Request,200,OK,TaskDownload 1-57,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1100,0,940
1685177477676,1166,HTTP Request,200,OK,TaskDownload 1-232,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1035,0,904
1685177477672,1174,HTTP Request,200,OK,TaskDownload 1-201,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1044,0,884
1685177477671,1181,HTTP Request,200,OK,TaskDownload 1-113,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1046,0,892
1685177477680,1172,HTTP Request,200,OK,TaskDownload 1-138,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1028,0,875
1685177477673,1179,HTTP Request,200,OK,TaskDownload 1-226,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1043,0,907
1685177477673,1184,HTTP Request,200,OK,TaskDownload 1-237,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1045,0,890
1685177477674,1184,HTTP Request,200,OK,TaskDownload 1-2,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1119,0,906
1685177477673,1189,HTTP Request,200,OK,TaskDownload 1-156,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1125,0,908
1685177477680,1182,HTTP Request,200,OK,TaskDownload 1-169,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1041,0,904
1685177477676,1187,HTTP Request,200,OK,TaskDownload 1-47,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1123,0,926
1685177477673,1191,HTTP Request,200,OK,TaskDownload 1-3,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1048,0,890
1685177477677,1189,HTTP Request,200,OK,TaskDownload 1-180,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1123,0,905
1685177477672,1196,HTTP Request,200,OK,TaskDownload 1-172,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1128,0,930
1685177477680,1191,HTTP Request,200,OK,TaskDownload 1-109,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1121,0,922
1685177477672,1200,HTTP Request,200,OK,TaskDownload 1-193,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1130,0,912
1685177478656,221,HTTP Request,200,OK,TaskDownload 1-177,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,148,0,25
1685177477678,1199,HTTP Request,200,OK,TaskDownload 1-155,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1045,0,930
1685177477680,1200,HTTP Request,200,OK,TaskDownload 1-83,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1125,0,906
1685177477678,1205,HTTP Request,200,OK,TaskDownload 1-140,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1129,0,913
1685177477673,1210,HTTP Request,200,OK,TaskDownload 1-36,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1052,0,913
1685177477680,1204,HTTP Request,200,OK,TaskDownload 1-200,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1044,0,884
1685177477674,1212,HTTP Request,200,OK,TaskDownload 1-194,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1135,0,912
1685177477679,1215,HTTP Request,200,OK,TaskDownload 1-32,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1048,0,912
1685177477681,1214,HTTP Request,200,OK,TaskDownload 1-166,text,true,,204259,138,250,250,https://192.168.1.204:3001/homework/task1.txt,1131,0,910
