timeStamp,elapsed,label,grpThreads,allThreads
1685176996005,31564,192.168.1.204 Memory,0,0
1685176996005,9574,192.168.1.204 CPU,0,0
1685176997015,30795,192.168.1.204 Memory,0,0
1685176997015,10485,192.168.1.204 CPU,0,0
1685176998017,30589,192.168.1.204 Memory,0,0
1685176998017,12054,192.168.1.204 CPU,0,0
1685176999026,30586,192.168.1.204 Memory,0,0
1685176999026,401,192.168.1.204 CPU,0,0
1685177000027,30634,192.168.1.204 Memory,0,0
1685177000027,26095,192.168.1.204 CPU,0,0
1685177001034,30998,192.168.1.204 Memory,0,0
1685177001034,87142,192.168.1.204 CPU,0,0
1685177002043,31387,192.168.1.204 Memory,0,0
1685177002043,93677,192.168.1.204 CPU,0,0
1685177003049,31983,192.168.1.204 Memory,0,0
1685177003049,91186,192.168.1.204 CPU,0,0
1685177004059,32161,192.168.1.204 Memory,0,0
1685177004059,95438,192.168.1.204 CPU,0,0
1685177005066,32476,192.168.1.204 Memory,0,0
1685177005066,96542,192.168.1.204 CPU,0,0
1685177006074,32620,192.168.1.204 Memory,0,0
1685177006074,98467,192.168.1.204 CPU,0,0
1685177007074,33141,192.168.1.204 Memory,0,0
1685177007074,95735,192.168.1.204 CPU,0,0
1685177008084,33358,192.168.1.204 Memory,0,0
1685177008084,100000,192.168.1.204 CPU,0,0
1685177009098,33364,192.168.1.204 Memory,0,0
1685177009098,99212,192.168.1.204 CPU,0,0
