timeStamp,elapsed,label,grpThreads,allThreads
1685177204205,32275,192.168.1.204 Memory,0,0
1685177204205,6636,192.168.1.204 CPU,0,0
1685177205217,32146,192.168.1.204 Memory,0,0
1685177205217,1599,192.168.1.204 CPU,0,0
1685177206224,32048,192.168.1.204 Memory,0,0
1685177206224,1550,192.168.1.204 CPU,0,0
1685177207236,31963,192.168.1.204 Memory,0,0
1685177207236,1150,192.168.1.204 CPU,0,0
1685177208435,31963,192.168.1.204 Memory,0,0
1685177208435,765,192.168.1.204 CPU,0,0
1685177209445,31692,192.168.1.204 Memory,0,0
1685177209445,39706,192.168.1.204 CPU,0,0
1685177210448,32915,192.168.1.204 Memory,0,0
1685177210448,97364,192.168.1.204 CPU,0,0
1685177211457,32912,192.168.1.204 Memory,0,0
1685177211457,99228,192.168.1.204 CPU,0,0
1685177212466,33144,192.168.1.204 Memory,0,0
1685177212466,98467,192.168.1.204 CPU,0,0
1685177213468,33381,192.168.1.204 Memory,0,0
1685177213468,98171,192.168.1.204 CPU,0,0
1685177214480,33629,192.168.1.204 Memory,0,0
1685177214480,96474,192.168.1.204 CPU,0,0
1685177215493,34044,192.168.1.204 Memory,0,0
1685177215493,97728,192.168.1.204 CPU,0,0
1685177216501,34179,192.168.1.204 Memory,0,0
1685177216501,94031,192.168.1.204 CPU,0,0
1685177217514,34410,192.168.1.204 Memory,0,0
1685177217514,98063,192.168.1.204 CPU,0,0
1685177218516,34486,192.168.1.204 Memory,0,0
1685177218516,99267,192.168.1.204 CPU,0,0
1685177219517,34897,192.168.1.204 Memory,0,0
1685177219517,86886,192.168.1.204 CPU,0,0
1685177220524,34585,192.168.1.204 Memory,0,0
1685177220524,36977,192.168.1.204 CPU,0,0
1685177221533,34265,192.168.1.204 Memory,0,0
1685177221533,30109,192.168.1.204 CPU,0,0
1685177222541,34048,192.168.1.204 Memory,0,0
1685177222541,31225,192.168.1.204 CPU,0,0
1685177223552,33952,192.168.1.204 Memory,0,0
1685177223552,28037,192.168.1.204 CPU,0,0
1685177224564,33675,192.168.1.204 Memory,0,0
1685177224564,23811,192.168.1.204 CPU,0,0
