timeStamp,elapsed,label,grpThreads,allThreads
1685175880149,28923,192.168.1.204 Memory,0,0
1685175880149,13758,192.168.1.204 CPU,0,0
1685175881158,28900,192.168.1.204 Memory,0,0
1685175881158,51767,192.168.1.204 CPU,0,0
1685175882169,28882,192.168.1.204 Memory,0,0
1685175882169,46975,192.168.1.204 CPU,0,0
1685175883180,28882,192.168.1.204 Memory,0,0
1685175883180,45485,192.168.1.204 CPU,0,0
1685175884379,28894,192.168.1.204 Memory,0,0
1685175884379,37698,192.168.1.204 CPU,0,0
1685175885391,28913,192.168.1.204 Memory,0,0
1685175885391,34864,192.168.1.204 CPU,0,0
1685175886402,28988,192.168.1.204 Memory,0,0
1685175886402,34769,192.168.1.204 CPU,0,0
1685175887416,29047,192.168.1.204 Memory,0,0
1685175887416,37734,192.168.1.204 CPU,0,0
1685175888417,29179,192.168.1.204 Memory,0,0
1685175888417,36748,192.168.1.204 CPU,0,0
1685175889431,29279,192.168.1.204 Memory,0,0
1685175889431,37037,192.168.1.204 CPU,0,0
1685175890442,29290,192.168.1.204 Memory,0,0
1685175890442,38439,192.168.1.204 CPU,0,0
1685175891455,29249,192.168.1.204 Memory,0,0
1685175891455,40831,192.168.1.204 CPU,0,0
1685175892458,29252,192.168.1.204 Memory,0,0
1685175892458,38640,192.168.1.204 CPU,0,0
1685175893471,29045,192.168.1.204 Memory,0,0
1685175893471,48270,192.168.1.204 CPU,0,0
