timeStamp,elapsed,label,grpThreads,allThreads
1685175715680,26743,192.168.1.204 Memory,0,0
1685175715680,1921,192.168.1.204 CPU,0,0
1685175716691,26724,192.168.1.204 Memory,0,0
1685175716691,744,192.168.1.204 CPU,0,0
1685175717700,26724,192.168.1.204 Memory,0,0
1685175717700,0,192.168.1.204 CPU,0,0
1685175718712,26703,192.168.1.204 Memory,0,0
1685175718712,803,192.168.1.204 CPU,0,0
1685175720412,26482,192.168.1.204 Memory,0,0
1685175720412,2340,192.168.1.204 CPU,0,0
1685175721468,26873,192.168.1.204 Memory,0,0
1685175721468,28864,192.168.1.204 CPU,0,0
1685175722476,27886,192.168.1.204 Memory,0,0
1685175722476,55059,192.168.1.204 CPU,0,0
1685175723478,28088,192.168.1.204 Memory,0,0
1685175723478,58610,192.168.1.204 CPU,0,0
1685175724491,28286,192.168.1.204 Memory,0,0
1685175724491,54275,192.168.1.204 CPU,0,0
1685175725496,28469,192.168.1.204 Memory,0,0
1685175725496,51920,192.168.1.204 CPU,0,0
1685175726511,28815,192.168.1.204 Memory,0,0
1685175726511,58975,192.168.1.204 CPU,0,0
1685175727516,29042,192.168.1.204 Memory,0,0
1685175727516,51959,192.168.1.204 CPU,0,0
1685175728529,29155,192.168.1.204 Memory,0,0
1685175728529,58392,192.168.1.204 CPU,0,0
