timeStamp,elapsed,label,grpThreads,allThreads
1685175019621,26128,192.168.1.204 Memory,0,0
1685175019622,2097,192.168.1.204 CPU,0,0
1685175020635,26128,192.168.1.204 Memory,0,0
1685175020635,0,192.168.1.204 CPU,0,0
1685175021644,26128,192.168.1.204 Memory,0,0
1685175021644,398,192.168.1.204 CPU,0,0
1685175022656,26128,192.168.1.204 Memory,0,0
1685175022656,400,192.168.1.204 CPU,0,0
1685175023662,26128,192.168.1.204 Memory,0,0
1685175023662,768,192.168.1.204 CPU,0,0
1685175024669,26294,192.168.1.204 Memory,0,0
1685175024669,18322,192.168.1.204 CPU,0,0
1685175025684,26755,192.168.1.204 Memory,0,0
1685175025684,36029,192.168.1.204 CPU,0,0
1685175026696,26755,192.168.1.204 Memory,0,0
1685175026696,37855,192.168.1.204 CPU,0,0
1685175027709,26755,192.168.1.204 Memory,0,0
1685175027709,34482,192.168.1.204 CPU,0,0
1685175028725,26755,192.168.1.204 Memory,0,0
1685175028725,39455,192.168.1.204 CPU,0,0
1685175029726,26756,192.168.1.204 Memory,0,0
1685175029726,36045,192.168.1.204 CPU,0,0
1685175030728,26964,192.168.1.204 Memory,0,0
1685175030728,30009,192.168.1.204 CPU,0,0
1685175031729,27170,192.168.1.204 Memory,0,0
1685175031729,34254,192.168.1.204 CPU,0,0
1685175032742,27370,192.168.1.204 Memory,0,0
1685175032742,32418,192.168.1.204 CPU,0,0
