timeStamp,elapsed,label,grpThreads,allThreads
1685175768712,28545,192.168.1.204 Memory,0,0
1685175768712,4131,192.168.1.204 CPU,0,0
1685175769723,28460,192.168.1.204 Memory,0,0
1685175769723,1175,192.168.1.204 CPU,0,0
1685175770732,28460,192.168.1.204 Memory,0,0
1685175770732,775,192.168.1.204 CPU,0,0
1685175771745,28387,192.168.1.204 Memory,0,0
1685175771745,1170,192.168.1.204 CPU,0,0
1685175773886,27963,192.168.1.204 Memory,0,0
1685175773886,9736,192.168.1.204 CPU,0,0
1685175774899,28109,192.168.1.204 Memory,0,0
1685175774899,19124,192.168.1.204 CPU,0,0
1685175775911,29273,192.168.1.204 Memory,0,0
1685175775911,62406,192.168.1.204 CPU,0,0
1685175776919,30654,192.168.1.204 Memory,0,0
1685175776919,65136,192.168.1.204 CPU,0,0
1685175777979,31743,192.168.1.204 Memory,0,0
1685175777979,59682,192.168.1.204 CPU,0,0
1685175778991,32288,192.168.1.204 Memory,0,0
1685175778991,58300,192.168.1.204 CPU,0,0
1685175780005,31088,192.168.1.204 Memory,0,0
1685175780005,62630,192.168.1.204 CPU,0,0
1685175781006,31062,192.168.1.204 Memory,0,0
1685175781006,70122,192.168.1.204 CPU,0,0
1685175782017,31163,192.168.1.204 Memory,0,0
1685175782017,65372,192.168.1.204 CPU,0,0
1685175783027,31360,192.168.1.204 Memory,0,0
1685175783027,71526,192.168.1.204 CPU,0,0
1685175784030,31390,192.168.1.204 Memory,0,0
1685175784030,63003,192.168.1.204 CPU,0,0
1685175785035,31322,192.168.1.204 Memory,0,0
1685175785035,54437,192.168.1.204 CPU,0,0
1685175786041,31058,192.168.1.204 Memory,0,0
1685175786041,50971,192.168.1.204 CPU,0,0
1685175787055,31538,192.168.1.204 Memory,0,0
1685175787055,63151,192.168.1.204 CPU,0,0
1685175788067,31167,192.168.1.204 Memory,0,0
1685175788067,32441,192.168.1.204 CPU,0,0
1685175789078,30912,192.168.1.204 Memory,0,0
1685175789078,9775,192.168.1.204 CPU,0,0
1685175790080,30656,192.168.1.204 Memory,0,0
1685175790080,1150,192.168.1.204 CPU,0,0
1685175791087,30553,192.168.1.204 Memory,0,0
1685175791087,403,192.168.1.204 CPU,0,0
1685175792101,30354,192.168.1.204 Memory,0,0
1685175792101,398,192.168.1.204 CPU,0,0
