timeStamp,elapsed,label,grpThreads,allThreads
1685175600604,26127,192.168.1.204 Memory,0,0
1685175600604,1208,192.168.1.204 CPU,0,0
1685175601617,26126,192.168.1.204 Memory,0,0
1685175601617,750,192.168.1.204 CPU,0,0
1685175602630,26080,192.168.1.204 Memory,0,0
1685175602630,0,192.168.1.204 CPU,0,0
1685175603631,26039,192.168.1.204 Memory,0,0
1685175603631,800,192.168.1.204 CPU,0,0
1685175604647,25982,192.168.1.204 Memory,0,0
1685175604647,21055,192.168.1.204 CPU,0,0
1685175605661,26524,192.168.1.204 Memory,0,0
1685175605661,47921,192.168.1.204 CPU,0,0
1685175606671,26788,192.168.1.204 Memory,0,0
1685175606671,42135,192.168.1.204 CPU,0,0
1685175607686,27046,192.168.1.204 Memory,0,0
1685175607686,46514,192.168.1.204 CPU,0,0
1685175608693,27306,192.168.1.204 Memory,0,0
1685175608693,50996,192.168.1.204 CPU,0,0
1685175609697,27513,192.168.1.204 Memory,0,0
1685175609697,44965,192.168.1.204 CPU,0,0
1685175610700,27649,192.168.1.204 Memory,0,0
1685175610700,55152,192.168.1.204 CPU,0,0
1685175611703,27753,192.168.1.204 Memory,0,0
1685175611703,49054,192.168.1.204 CPU,0,0
1685175612706,28077,192.168.1.204 Memory,0,0
1685175612706,50547,192.168.1.204 CPU,0,0
