timeStamp,elapsed,label,grpThreads,allThreads
1685175965866,28834,192.168.1.204 Memory,0,0
1685175965867,2538,192.168.1.204 CPU,0,0
1685175966876,28834,192.168.1.204 Memory,0,0
1685175966876,376,192.168.1.204 CPU,0,0
1685175967885,28834,192.168.1.204 Memory,0,0
1685175967885,0,192.168.1.204 CPU,0,0
1685175968898,28834,192.168.1.204 Memory,0,0
1685175968898,376,192.168.1.204 CPU,0,0
1685175970651,28585,192.168.1.204 Memory,0,0
1685175970652,8930,192.168.1.204 CPU,0,0
1685175971661,28973,192.168.1.204 Memory,0,0
1685175971661,21773,192.168.1.204 CPU,0,0
1685175972662,30473,192.168.1.204 Memory,0,0
1685175972662,49041,192.168.1.204 CPU,0,0
1685175973674,29304,192.168.1.204 Memory,0,0
1685175973674,47245,192.168.1.204 CPU,0,0
1685175974687,29397,192.168.1.204 Memory,0,0
1685175974687,48850,192.168.1.204 CPU,0,0
1685175975700,29399,192.168.1.204 Memory,0,0
1685175975700,40069,192.168.1.204 CPU,0,0
1685175976711,29399,192.168.1.204 Memory,0,0
1685175976711,44828,192.168.1.204 CPU,0,0
1685175977721,29403,192.168.1.204 Memory,0,0
1685175977721,51371,192.168.1.204 CPU,0,0
1685175978736,29404,192.168.1.204 Memory,0,0
1685175978736,45117,192.168.1.204 CPU,0,0
1685175979750,29274,192.168.1.204 Memory,0,0
1685175979750,40933,192.168.1.204 CPU,0,0
