timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685175023210,577,GetTeachers,200,OK,Database 1-14,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,574,0,421
1685175023206,582,GetTeachers,200,OK,Database 1-77,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,582,0,441
1685175023210,589,GetTeachers,200,OK,Database 1-85,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,589,0,481
1685175023207,592,GetTeachers,200,OK,Database 1-24,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,592,0,576
1685175023210,600,GetTeachers,200,OK,Database 1-30,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,600,0,423
1685175023207,603,GetTeachers,200,OK,Database 1-68,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,603,0,423
1685175023205,608,GetTeachers,200,OK,Database 1-90,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,608,0,477
1685175023210,607,GetTeachers,200,OK,Database 1-71,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,607,0,452
1685175023207,616,GetTeachers,200,OK,Database 1-96,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,616,0,577
1685175023205,620,GetTeachers,200,OK,Database 1-83,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,620,0,582
1685175023207,620,GetTeachers,200,OK,Database 1-74,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,620,0,593
1685175023206,623,GetTeachers,200,OK,Database 1-11,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,623,0,585
1685175023207,624,GetTeachers,200,OK,Database 1-35,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,624,0,593
1685175023210,622,GetTeachers,200,OK,Database 1-94,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,622,0,602
1685175023205,651,GetTeachers,200,OK,Database 1-19,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,651,0,619
1685175023210,614,GetTeachers,200,OK,Database 1-36,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,574,0,421
1685175023210,654,GetTeachers,200,OK,Database 1-20,text,true,,12235,159,100,100,https://192.168.1.204:3001/teacher,654,0,467
