timeStamp,elapsed,label,grpThreads,allThreads
1685175832746,29162,192.168.1.204 Memory,0,0
1685175832746,1629,192.168.1.204 CPU,0,0
1685175833752,29163,192.168.1.204 Memory,0,0
1685175833752,373,192.168.1.204 CPU,0,0
1685175834760,29163,192.168.1.204 Memory,0,0
1685175834760,398,192.168.1.204 CPU,0,0
1685175835771,29163,192.168.1.204 Memory,0,0
1685175835771,376,192.168.1.204 CPU,0,0
1685175836776,28611,192.168.1.204 Memory,0,0
1685175836776,8155,192.168.1.204 CPU,0,0
1685175837785,28536,192.168.1.204 Memory,0,0
1685175837785,28553,192.168.1.204 CPU,0,0
1685175838799,28682,192.168.1.204 Memory,0,0
1685175838799,48883,192.168.1.204 CPU,0,0
1685175839812,28684,192.168.1.204 Memory,0,0
1685175839812,45360,192.168.1.204 CPU,0,0
1685175840822,28620,192.168.1.204 Memory,0,0
1685175840822,50000,192.168.1.204 CPU,0,0
1685175841836,28665,192.168.1.204 Memory,0,0
1685175841837,46899,192.168.1.204 CPU,0,0
1685175842851,28687,192.168.1.204 Memory,0,0
1685175842851,52514,192.168.1.204 CPU,0,0
1685175843866,28689,192.168.1.204 Memory,0,0
1685175843866,44798,192.168.1.204 CPU,0,0
1685175844879,28692,192.168.1.204 Memory,0,0
1685175844879,44259,192.168.1.204 CPU,0,0
1685175845881,28547,192.168.1.204 Memory,0,0
1685175845881,42655,192.168.1.204 CPU,0,0
