timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685174589359,25613,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174589359,1723,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174590366,25613,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174590366,401,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174591366,25613,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174591366,1593,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174592370,25613,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174592370,800,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174593663,25613,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174593664,1136,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174594669,25404,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174594669,15426,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174595682,25478,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174595682,30807,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174596695,25526,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174596695,28759,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174597706,25688,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174597706,26842,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174598716,25788,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174598716,30548,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174599728,25885,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174599728,27614,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174600741,25769,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174600741,29446,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174601745,25760,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174601745,29222,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
1685174602763,25788,192.168.1.204 Memory,,,,,true,,0,0,0,0,null,0,0,0
1685174602763,27798,192.168.1.204 CPU,,,,,true,,0,0,0,0,null,0,0,0
