timeStamp,elapsed,label,grpThreads,allThreads
1685175092356,27371,192.168.1.204 Memory,0,0
1685175092356,1003,192.168.1.204 CPU,0,0
1685175093370,27371,192.168.1.204 Memory,0,0
1685175093370,0,192.168.1.204 CPU,0,0
1685175094384,27371,192.168.1.204 Memory,0,0
1685175094384,373,192.168.1.204 CPU,0,0
1685175095398,27371,192.168.1.204 Memory,0,0
1685175095398,398,192.168.1.204 CPU,0,0
1685175096707,26769,192.168.1.204 Memory,0,0
1685175096707,11257,192.168.1.204 CPU,0,0
1685175097708,26806,192.168.1.204 Memory,0,0
1685175097708,30092,192.168.1.204 CPU,0,0
1685175098722,27345,192.168.1.204 Memory,0,0
1685175098722,38387,192.168.1.204 CPU,0,0
1685175099723,27730,192.168.1.204 Memory,0,0
1685175099723,33696,192.168.1.204 CPU,0,0
1685175100737,27477,192.168.1.204 Memory,0,0
1685175100737,35126,192.168.1.204 CPU,0,0
1685175101752,27060,192.168.1.204 Memory,0,0
1685175101752,34523,192.168.1.204 CPU,0,0
1685175102755,27478,192.168.1.204 Memory,0,0
1685175102755,32572,192.168.1.204 CPU,0,0
1685175103760,27333,192.168.1.204 Memory,0,0
1685175103760,35533,192.168.1.204 CPU,0,0
1685175104765,27312,192.168.1.204 Memory,0,0
1685175104765,32686,192.168.1.204 CPU,0,0
1685175105766,27540,192.168.1.204 Memory,0,0
1685175105766,33983,192.168.1.204 CPU,0,0
1685175106768,27322,192.168.1.204 Memory,0,0
1685175106768,35401,192.168.1.204 CPU,0,0
1685175107769,27243,192.168.1.204 Memory,0,0
1685175107769,30867,192.168.1.204 CPU,0,0
1685175108780,27239,192.168.1.204 Memory,0,0
1685175108780,1974,192.168.1.204 CPU,0,0
1685175109792,27234,192.168.1.204 Memory,0,0
1685175109792,5008,192.168.1.204 CPU,0,0
1685175110802,27232,192.168.1.204 Memory,0,0
1685175110802,5456,192.168.1.204 CPU,0,0
1685175111814,27233,192.168.1.204 Memory,0,0
1685175111814,3500,192.168.1.204 CPU,0,0
1685175112825,27232,192.168.1.204 Memory,0,0
1685175112825,4700,192.168.1.204 CPU,0,0
