timeStamp,elapsed,label,grpThreads,allThreads
1685183449336,26133,192.168.1.204 Memory,0,0
1685183449336,1810,192.168.1.204 CPU,0,0
1685183450345,26133,192.168.1.204 Memory,0,0
1685183450345,741,192.168.1.204 CPU,0,0
1685183451359,26133,192.168.1.204 Memory,0,0
1685183451359,0,192.168.1.204 CPU,0,0
1685183452372,26133,192.168.1.204 Memory,0,0
1685183452372,775,192.168.1.204 CPU,0,0
1685183453404,26133,192.168.1.204 Memory,0,0
1685183453404,373,192.168.1.204 CPU,0,0
1685183454523,26402,192.168.1.204 Memory,0,0
1685183454523,27780,192.168.1.204 CPU,0,0
1685183455536,26793,192.168.1.204 Memory,0,0
1685183455536,29878,192.168.1.204 CPU,0,0
1685183456677,27360,192.168.1.204 Memory,0,0
1685183456677,30612,192.168.1.204 CPU,0,0
1685183457683,27722,192.168.1.204 Memory,0,0
1685183457683,32685,192.168.1.204 CPU,0,0
1685183458684,28021,192.168.1.204 Memory,0,0
1685183458684,33951,192.168.1.204 CPU,0,0
1685183459684,28085,192.168.1.204 Memory,0,0
1685183459684,38284,192.168.1.204 CPU,0,0
1685183460698,28028,192.168.1.204 Memory,0,0
1685183460698,38484,192.168.1.204 CPU,0,0
1685183461713,28490,192.168.1.204 Memory,0,0
1685183461713,36571,192.168.1.204 CPU,0,0
1685183462728,28888,192.168.1.204 Memory,0,0
1685183462728,38976,192.168.1.204 CPU,0,0
1685183463740,27571,192.168.1.204 Memory,0,0
1685183463740,39625,192.168.1.204 CPU,0,0
1685183464741,27567,192.168.1.204 Memory,0,0
1685183464741,30370,192.168.1.204 CPU,0,0
1685183465755,27568,192.168.1.204 Memory,0,0
1685183465755,31125,192.168.1.204 CPU,0,0
1685183466766,27582,192.168.1.204 Memory,0,0
1685183466766,35557,192.168.1.204 CPU,0,0
1685183467777,27347,192.168.1.204 Memory,0,0
1685183467777,34879,192.168.1.204 CPU,0,0
1685183468780,27353,192.168.1.204 Memory,0,0
1685183468780,36569,192.168.1.204 CPU,0,0
1685183469784,27356,192.168.1.204 Memory,0,0
1685183469784,32303,192.168.1.204 CPU,0,0
1685183470796,27563,192.168.1.204 Memory,0,0
1685183470796,33325,192.168.1.204 CPU,0,0
1685183471797,27359,192.168.1.204 Memory,0,0
1685183471797,7446,192.168.1.204 CPU,0,0
1685183472802,27354,192.168.1.204 Memory,0,0
1685183472802,4675,192.168.1.204 CPU,0,0
1685183473808,27354,192.168.1.204 Memory,0,0
1685183473808,14032,192.168.1.204 CPU,0,0
1685183474815,27354,192.168.1.204 Memory,0,0
1685183474815,15943,192.168.1.204 CPU,0,0
