timeStamp,elapsed,label,grpThreads,allThreads
1685175139377,26134,192.168.1.204 Memory,0,0
1685175139377,2488,192.168.1.204 CPU,0,0
1685175140388,26128,192.168.1.204 Memory,0,0
1685175140388,1575,192.168.1.204 CPU,0,0
1685175141400,26117,192.168.1.204 Memory,0,0
1685175141400,799,192.168.1.204 CPU,0,0
1685175142407,26117,192.168.1.204 Memory,0,0
1685175142407,0,192.168.1.204 CPU,0,0
1685175143687,26102,192.168.1.204 Memory,0,0
1685175143687,10547,192.168.1.204 CPU,0,0
1685175144690,26731,192.168.1.204 Memory,0,0
1685175144690,40836,192.168.1.204 CPU,0,0
1685175145690,27069,192.168.1.204 Memory,0,0
1685175145690,33059,192.168.1.204 CPU,0,0
1685175146699,27333,192.168.1.204 Memory,0,0
1685175146699,40239,192.168.1.204 CPU,0,0
1685175147707,27559,192.168.1.204 Memory,0,0
1685175147707,36022,192.168.1.204 CPU,0,0
1685175148718,27219,192.168.1.204 Memory,0,0
1685175148718,32183,192.168.1.204 CPU,0,0
1685175149718,26813,192.168.1.204 Memory,0,0
1685175149718,33831,192.168.1.204 CPU,0,0
1685175150731,26760,192.168.1.204 Memory,0,0
1685175150731,37245,192.168.1.204 CPU,0,0
1685175151732,26761,192.168.1.204 Memory,0,0
1685175151732,36487,192.168.1.204 CPU,0,0
1685175152733,26760,192.168.1.204 Memory,0,0
1685175152733,33583,192.168.1.204 CPU,0,0
1685175153746,26760,192.168.1.204 Memory,0,0
1685175153746,38147,192.168.1.204 CPU,0,0
1685175154753,26760,192.168.1.204 Memory,0,0
1685175154753,32919,192.168.1.204 CPU,0,0
1685175155757,26757,192.168.1.204 Memory,0,0
1685175155757,36977,192.168.1.204 CPU,0,0
1685175156772,26661,192.168.1.204 Memory,0,0
1685175156772,21480,192.168.1.204 CPU,0,0
1685175157785,26661,192.168.1.204 Memory,0,0
1685175157785,4698,192.168.1.204 CPU,0,0
1685175158800,26657,192.168.1.204 Memory,0,0
1685175158800,12956,192.168.1.204 CPU,0,0
1685175159811,26658,192.168.1.204 Memory,0,0
1685175159811,1593,192.168.1.204 CPU,0,0
1685175160822,26655,192.168.1.204 Memory,0,0
1685175160822,3113,192.168.1.204 CPU,0,0
