timeStamp,elapsed,label,grpThreads,allThreads
1685175741695,27737,192.168.1.204 Memory,0,0
1685175741696,5670,192.168.1.204 CPU,0,0
1685175742704,27663,192.168.1.204 Memory,0,0
1685175742704,1184,192.168.1.204 CPU,0,0
1685175743716,27597,192.168.1.204 Memory,0,0
1685175743716,1194,192.168.1.204 CPU,0,0
1685175744728,27596,192.168.1.204 Memory,0,0
1685175744728,1154,192.168.1.204 CPU,0,0
1685175746021,27173,192.168.1.204 Memory,0,0
1685175746021,4281,192.168.1.204 CPU,0,0
1685175747034,27897,192.168.1.204 Memory,0,0
1685175747034,35262,192.168.1.204 CPU,0,0
1685175748064,29616,192.168.1.204 Memory,0,0
1685175748064,54869,192.168.1.204 CPU,0,0
1685175749078,29254,192.168.1.204 Memory,0,0
1685175749078,50768,192.168.1.204 CPU,0,0
1685175750092,29744,192.168.1.204 Memory,0,0
1685175750092,61858,192.168.1.204 CPU,0,0
1685175751104,29601,192.168.1.204 Memory,0,0
1685175751104,56208,192.168.1.204 CPU,0,0
1685175752107,29905,192.168.1.204 Memory,0,0
1685175752107,59070,192.168.1.204 CPU,0,0
1685175753110,29961,192.168.1.204 Memory,0,0
1685175753110,64209,192.168.1.204 CPU,0,0
1685175754123,30065,192.168.1.204 Memory,0,0
1685175754123,55486,192.168.1.204 CPU,0,0
1685175755124,30123,192.168.1.204 Memory,0,0
1685175755124,63550,192.168.1.204 CPU,0,0
1685175756129,30411,192.168.1.204 Memory,0,0
1685175756129,56697,192.168.1.204 CPU,0,0
1685175757138,30299,192.168.1.204 Memory,0,0
1685175757138,53485,192.168.1.204 CPU,0,0
1685175758153,30051,192.168.1.204 Memory,0,0
1685175758153,19565,192.168.1.204 CPU,0,0
1685175759164,29815,192.168.1.204 Memory,0,0
1685175759164,765,192.168.1.204 CPU,0,0
