timeStamp,elapsed,label,grpThreads,allThreads
1685175905810,29179,192.168.1.204 Memory,0,0
1685175905810,4381,192.168.1.204 CPU,0,0
1685175906816,29179,192.168.1.204 Memory,0,0
1685175906816,778,192.168.1.204 CPU,0,0
1685175907826,29179,192.168.1.204 Memory,0,0
1685175907826,775,192.168.1.204 CPU,0,0
1685175908836,29178,192.168.1.204 Memory,0,0
1685175908836,398,192.168.1.204 CPU,0,0
1685175909955,28613,192.168.1.204 Memory,0,0
1685175909955,6270,192.168.1.204 CPU,0,0
1685175910961,29185,192.168.1.204 Memory,0,0
1685175910961,40543,192.168.1.204 CPU,0,0
1685175911972,29192,192.168.1.204 Memory,0,0
1685175911972,40504,192.168.1.204 CPU,0,0
1685175912984,29394,192.168.1.204 Memory,0,0
1685175912984,42549,192.168.1.204 CPU,0,0
1685175913994,29376,192.168.1.204 Memory,0,0
1685175913994,37558,192.168.1.204 CPU,0,0
1685175914995,29439,192.168.1.204 Memory,0,0
1685175914995,37708,192.168.1.204 CPU,0,0
1685175916009,29444,192.168.1.204 Memory,0,0
1685175916009,39859,192.168.1.204 CPU,0,0
1685175917011,29406,192.168.1.204 Memory,0,0
1685175917011,39591,192.168.1.204 CPU,0,0
1685175918024,29450,192.168.1.204 Memory,0,0
1685175918024,45756,192.168.1.204 CPU,0,0
1685175919025,29463,192.168.1.204 Memory,0,0
1685175919025,40064,192.168.1.204 CPU,0,0
